player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus
lnr_1745,1745,marcos-kremer,https://cdn.lnr.fr/joueur/1745-marcos-kremer/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Marcos Kremer,Clermont,CLR,BACK_ROW,3ème ligne,2024-2025,13,886.0,68.2,11.74,,,0.09,,,,0.09,0.27,,,0.0,,,,,lnr,27.0,195.0,110.0,Argentine,100.0,83.33333333333334,62.3,63.5,1.0,12,18,0,40,34,95,,42.9,↘,5,"[36.7, 100, 40.1, 33.7, 50.4]",100,2.61,3ème Ligne,3L,100,Haute,False,Bonne,False,38,30.2,61.9,Argentine,106,cluster_1,58.1,50.7,50.0,85.5,69.4,51.2,85.2,0.0
lnr_5847,5847,robert-simmons-1,https://cdn.lnr.fr/joueur/5847-robert-simmons-1/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Robert Simmons,Clermont,CLR,LOCK,2ème ligne,2024-2025,13,792.0,60.9,7.27,,,0.2,,,,0.1,0.2,,,0.51,,,,,lnr,35.0,,115.0,Australie,0.0,87.12121212121212,45.5,48.7,1.0,36,18,36,1,38,13,,36.9,→,5,"[29.3, 28.9, 59.2, 41.2, 41.9]",100,-0.67,2ème Ligne,2L,100,Haute,False,Moyenne,False,46,6.2,73.6,Australie,67,cluster_1,66.3,54.0,50.0,87.1,78.1,57.8,87.3,0.0
lnr_2023,2023,sacha-lotrian,https://cdn.lnr.fr/joueur/2023-sacha-lotrian/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Sacha Lotrian,Clermont,CLR,FRONT_ROW,1ère ligne,2024-2025,10,440.0,44.0,10.0,,,0.0,,,,0.0,0.36,,,0.0,,,,,lnr,24.0,180.0,100.0,France,92.3076923076923,75.75757575757575,63.6,64.7,0.75,0,38,0,39,30,78,,36.3,↘,5,"[68.7, 33.6, 27.3, 36.2, 47.8]",100,0.5,1ère Ligne,1L,75,Haute,False,Moyenne,False,98,23.0,,,,,,,,,,,,0.0
lnr_1793,1793,kylan-hamdaoui,https://cdn.lnr.fr/joueur/1793-kylan-hamdaoui/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Kylan Hamdaoui,Clermont,CLR,FULLBACK,Arrière,2024-2025,8,522.0,65.2,1.38,,,0.0,,,,0.46,0.31,,,0.0,,,,,lnr,31.0,182.0,91.0,France,93.33333333333333,68.93939393939394,55.7,58.8,0.75,37,22,0,0,30,92,0.0,21.3,→,5,"[23.6, 56.5, 36.7, 24.9, 3.3]",100,2.0,Arrière,ARR,75,Haute,False,Moyenne,False,14,31.6,,,,,,,,,,,,0.0
lnr_655,655,matheo-frisach,https://cdn.lnr.fr/joueur/655-matheo-frisach/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Mathéo Frisach,Clermont,CLR,FRONT_ROW,1ère ligne,2024-2025,7,147.0,21.0,9.25,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,19.0,188.0,127.0,France,96.41025641025641,96.21212121212122,60.8,65.1,0.5,0,0,0,31,30,95,,46.9,→,3,"[9.5, 61.5, 71.3]",100,-1.38,1ère Ligne,1L,50,Basse,True,Basse,True,96,24.6,,,,,,,,,,,,0.0
lnr_402,402,joris-jurand,https://cdn.lnr.fr/joueur/402-joris-jurand/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Joris Jurand,Clermont,CLR,CENTRE,Centre,2024-2025,7,476.0,68.0,4.54,,,0.17,,,,0.5,0.67,,,1.68,,,,,lnr,29.0,188.0,106.0,France,96.41025641025641,80.3030303030303,69.1,66.3,0.75,46,55,64,18,37,94,,13.9,→,5,"[20.2, 12.9, 26.8, 2.6, 14.4]",100,2.96,Centre,CTR,75,Haute,False,Moyenne,False,18,57.5,,,,,,,,,,,,0.0
lnr_648,648,mathys-belaubre,https://cdn.lnr.fr/joueur/648-mathys-belaubre/photo/photoFull.22d524affa325bfad2a5469bb23df8603fc2554d,Mathys Belaubre,Clermont,CLR,CENTRE,Centre,2024-2025,5,327.0,65.4,4.4,,,0.0,,,,0.49,0.24,,,0.0,,,,,lnr,20.0,186.0,107.0,France,95.38461538461539,81.06060606060606,58.8,59.1,0.75,45,20,0,16,30,94,,18.8,→,2,"[34.7, 9.5]",100,-1.25,Centre,CTR,75,Haute,False,Basse,False,34,17.5,,,,,,,,,,,,0.0
lnr_11320,11320,theo-giral-1,https://cdn.lnr.fr/joueur/11320-theo-giral-1/photo/photoFull.fb26dc620384a6249e4f25079e745b2cf06fe9f6,Théo Giral,Clermont,CLR,FLY_HALF,Demi d'ouverture,2024-2025,5,89.0,17.8,3.6,,,0.0,,,,0.0,0.0,,,2.7,,,,,lnr,,,,,0.0,0.0,47.8,58.9,0.5,0,0,19,26,30,0,2.7,50.0,→,0,[],100,0.0,Ouvreur,10,50,Basse,True,Basse,True,17,30.4,,,,,,,,,,,,0.0
lnr_11002,11002,yerim-fall,https://cdn.lnr.fr/joueur/11002-yerim-fall/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Yerim Fall,Clermont,CLR,CENTRE,Centre,2024-2025,4,308.0,77.0,4.16,,,0.0,,,,0.52,0.52,,,1.3,,,,,lnr,21.0,178.0,90.0,France,91.28205128205128,68.18181818181817,60.8,60.0,0.75,48,43,49,13,30,83,,16.4,↗,4,"[2.6, 9.2, 27.5, 18.3]",100,-1.03,Centre,CTR,75,Haute,False,Basse,True,32,22.5,,,,,,,,,,,,0.0
lnr_366,366,oskar-konstantin-rixen,https://cdn.lnr.fr/joueur/366-oskar-konstantin-rixen/photo/photoFull.22d524affa325bfad2a5469bb23df8603fc2554d,O. Rixen,Clermont,CLR,LOCK,2ème ligne,2024-2025,4,79.0,19.8,14.18,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,56.1,63.0,0.5,0,0,0,61,30,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,50,Basse,True,Basse,True,26,47.9,,,,,,,,,,,,0.0
lnr_2102,2102,lucas-martin,https://cdn.lnr.fr/joueur/2102-lucas-martin/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Lucas Martin,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,23,760.0,33.0,12.0,,,0.32,,,,0.21,0.95,,,2.63,,,,,lnr,22.0,185.0,96.0,France,94.87179487179486,72.72727272727273,75.9,77.2,1.0,52,100,65,59,45,77,,72.2,↗,5,"[55.0, 47.8, 28.9, 87.5, 100]",100,-0.67,1ère Ligne,1L,100,Haute,False,Moyenne,False,14,88.9,,,,,,,,,,,,0.0
lnr_2100,2100,luke-tagi,https://cdn.lnr.fr/joueur/2100-luke-tagi/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Luke Tagi,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,21,910.0,43.3,7.56,,,0.09,,,,0.09,0.7,,,0.0,,,,,lnr,27.0,187.0,130.0,Fidji,95.8974358974359,98.48484848484848,67.9,67.5,1.0,22,75,0,14,34,97,,38.5,↗,5,"[36.2, 38.4, 22.7, 51.0, 53.3]",100,2.61,1ère Ligne,1L,100,Haute,False,Bonne,False,74,41.7,,,,,,,,,,,,0.0
lnr_2640,2640,maxime-machenaud,https://cdn.lnr.fr/joueur/2640-maxime-machenaud/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Maxime Machenaud,Bayonne,BAY,SCRUM_HALF,Demi de mêlée,2024-2025,20,874.0,43.7,8.24,,,0.27,,,,0.09,1.01,,,0.92,,,,,lnr,36.0,174.0,87.0,France,89.23076923076924,65.9090909090909,74.5,71.0,1.0,14,72,11,79,47,90,0.92,26.5,↘,4,"[41.7, 15.1, 0, 55.9]",100,-1.03,Demi de mêlée,9,100,Haute,False,Bonne,False,4,87.5,79.2,France,21,cluster_1,64.6,80.9,72.4,88.3,82.8,62.7,93.0,0.4200000000000003
lnr_2609,2609,arnaud-erbinartegaray,https://cdn.lnr.fr/joueur/2609-arnaud-erbinartegaray/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,A. Erbinartegaray,Bayonne,BAY,FULLBACK,Arrière,2024-2025,19,986.0,51.9,4.95,,,0.0,,,,0.49,0.16,,,0.81,,,,,lnr,24.0,185.0,88.0,France,94.87179487179486,66.66666666666666,63.6,62.1,1.0,40,11,16,90,30,92,0.81,25.9,↗,5,"[17.0, 13.2, 39.3, 5.2, 47.8]",100,0.5,Arrière,ARR,100,Haute,False,Bonne,False,13,36.8,,,,,,,,,,,,0.0
lnr_2565,2565,andy-bordelai,https://cdn.lnr.fr/joueur/2565-andy-bordelai/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Andy Bordelai,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,18,653.0,36.3,10.17,,,0.12,,,,0.0,0.0,,,1.23,,,,,lnr,25.0,186.0,115.0,France,95.38461538461539,87.12121212121212,65.8,66.0,1.0,0,0,30,41,36,88,,42.8,↘,5,"[47.8, 57.8, 25.0, 62.3, 49.4]",100,1.26,1ère Ligne,1L,100,Haute,False,Moyenne,False,89,29.8,,,,,,,,,,,,0.0
lnr_241,241,baptiste-germain,https://cdn.lnr.fr/joueur/241-baptiste-germain/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,B. Germain,Bayonne,BAY,SCRUM_HALF,Demi de mêlée,2024-2025,16,472.0,29.5,6.1,,,0.0,,,,0.34,1.02,,,1.69,,,,,lnr,24.0,174.0,82.0,France,89.23076923076924,62.121212121212125,70.1,67.0,0.75,53,73,21,43,30,87,1.69,22.9,↘,5,"[18.3, 22.9, 28.3, 22.0, 27.5]",100,0.5,Demi de mêlée,9,75,Haute,False,Moyenne,False,12,52.1,,,,,,,,,,,,0.0
lnr_2633,2633,baptiste-heguy,https://cdn.lnr.fr/joueur/2633-baptiste-heguy/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,B. Heguy,Bayonne,BAY,BACK_ROW,3ème ligne,2024-2025,16,748.0,46.8,11.44,,,0.21,,,,0.11,0.32,,,0.0,,,,,lnr,26.0,196.0,104.0,France,100.0,78.78787878787878,63.5,63.4,1.0,15,21,0,37,39,92,,34.6,→,5,"[51.0, 49.7, 45.4, 29.7, 36.7]",100,2.0,3ème Ligne,3L,100,Haute,False,Moyenne,False,39,28.3,,,,,,,,,,,,0.0
lnr_2657,2657,guillaume-martocq,https://cdn.lnr.fr/joueur/2657-guillaume-martocq/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,G. Martocq,Bayonne,BAY,CENTRE,Centre,2024-2025,16,747.0,46.7,7.39,,,0.0,,,,0.32,0.21,,,1.07,,,,,lnr,25.0,183.0,94.0,France,93.84615384615384,71.21212121212122,62.8,62.5,1.0,30,17,41,57,30,86,,33.0,↘,5,"[41.2, 43.5, 9.1, 21.1, 59.4]",100,1.26,Centre,CTR,100,Haute,False,Moyenne,False,24,42.5,,,,,,,,,,,,0.0
lnr_2607,2607,esteban-capilla,https://cdn.lnr.fr/joueur/2607-esteban-capilla/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Esteban Capilla,Bayonne,BAY,BACK_ROW,3ème ligne,2024-2025,15,805.0,53.7,14.31,,,0.1,,,,0.3,0.89,,,1.49,,,,,lnr,22.0,197.0,99.0,France,100.0,75.0,68.2,69.3,1.0,41,60,38,68,34,89,,57.1,↗,5,"[39.3, 54.6, 72.2, 100, 51.7]",100,-0.67,3ème Ligne,3L,100,Haute,False,Bonne,False,11,81.1,,,,,,,,,,,,0.0
lnr_11813,11813,pierre-castillon,https://cdn.lnr.fr/joueur/11813-pierre-castillon/photo/photoFull.409fb64e5ca518486c03e07b8c688aa07f237184,Pierre Castillon,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,13,357.0,27.5,12.1,,,0.0,,,,0.0,0.22,,,0.0,,,,,lnr,21.0,185.0,104.0,France,94.87179487179486,78.78787878787878,66.2,73.0,0.75,0,23,0,60,30,81,,97.2,↗,5,"[39.4, 90.5, 100, 46.2, 100]",100,-1.03,1ère Ligne,1L,75,Haute,False,Basse,False,32,75.4,,,,,,,,,,,,0.0
lnr_2674,2674,tevita-tatafu,https://cdn.lnr.fr/joueur/2674-tevita-tatafu/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Tevita Tatafu,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,13,549.0,42.2,6.41,,,0.15,,,,0.29,0.15,,,1.46,,,,,lnr,22.0,183.0,133.0,Tonga,93.84615384615384,100.0,61.3,62.5,0.75,72,16,36,2,37,98,,33.5,→,5,"[23.6, 52.7, 21.6, 34.4, 46.7]",100,-0.67,1ère Ligne,1L,75,Haute,False,Moyenne,False,109,14.3,67.5,Japon,26,cluster_1,52.2,51.0,50.0,65.6,93.6,62.4,69.6,0.0
lnr_2645,2645,pascal-cotet,https://cdn.lnr.fr/joueur/2645-pascal-cotet/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Pascal Cotet,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,9,414.0,46.0,7.92,,,0.0,,,,0.0,0.19,,,0.0,,,,,lnr,31.0,184.0,123.0,France,94.35897435897435,93.18181818181817,62.1,63.2,0.75,0,20,0,18,30,93,,26.1,↘,5,"[0, 64.2, 39.4, 19.7, 26.0]",100,2.0,1ère Ligne,1L,75,Haute,False,Moyenne,False,106,16.7,,,,,,,,,,,,0.0
lnr_280,280,federico-mori,https://cdn.lnr.fr/joueur/280-federico-mori/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,F. Mori,Bayonne,BAY,CENTRE,Centre,2024-2025,8,416.0,52.0,5.38,,,0.19,,,,0.0,0.19,,,1.92,,,,,lnr,24.0,188.0,108.0,Italie,96.41025641025641,81.81818181818183,56.7,57.6,0.75,0,16,73,29,38,95,,11.8,↘,5,"[34.7, 6.5, 7.3, 0, 20.7]",100,0.5,Centre,CTR,75,Haute,False,Moyenne,False,37,10.0,65.8,ITALY,15,cluster_1,75.5,77.1,50.0,82.2,55.8,65.6,80.7,0.0
lnr_3536,3536,xan-mousques,https://cdn.lnr.fr/joueur/3536-xan-mousques/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Xan Mousques,Bayonne,BAY,FULLBACK,Arrière,2024-2025,8,495.0,61.9,3.39,,,0.0,,,,1.13,0.0,,,3.23,,,,,lnr,19.0,178.0,89.0,France,91.28205128205128,67.42424242424242,68.5,66.9,0.75,91,0,62,47,30,90,3.23,36.3,↗,5,"[13.7, 7.2, 100, 37.3, 25.1]",100,-1.38,Arrière,ARR,75,Haute,False,Moyenne,False,8,63.2,,,,,,,,,,,,0.0
lnr_2628,2628,yohan-orabe,https://cdn.lnr.fr/joueur/2628-yohan-orabe/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Yohan Orabe,Bayonne,BAY,FULLBACK,Arrière,2024-2025,8,467.0,58.4,2.91,,,0.17,,,,1.2,0.69,,,0.86,,,,,lnr,22.0,182.0,83.0,France,93.33333333333333,62.878787878787875,73.4,67.8,0.75,97,48,17,33,69,90,0.86,16.6,↘,5,"[29.5, 14.4, 0, 24.2, 20.9]",100,-0.67,Arrière,ARR,75,Haute,False,Moyenne,False,6,73.7,,,,,,,,,,,,0.0
lnr_1424,1424,vincent-giudicelli,https://cdn.lnr.fr/joueur/1424-vincent-giudicelli/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,V. Giudicelli,Bayonne,BAY,FRONT_ROW,1ère ligne,2024-2025,7,231.0,33.0,15.93,,,0.35,,,,0.0,0.0,,,0.0,,,,,lnr,27.0,184.0,102.0,France,94.35897435897435,77.27272727272727,81.2,75.5,0.6,0,0,0,99,46,80,,40.4,↘,5,"[100, 27.5, 53.7, 83.9, 9.5]",100,2.61,1ère Ligne,1L,60,Moyenne,True,Basse,False,22,82.9,,,,,,,,,,,,0.0
lnr_2649,2649,denis-marchois,https://cdn.lnr.fr/joueur/2649-denis-marchois/photo/photoFull.fa741145527d67f0373a3b7f544c55452bd2af8a,Denis Marchois,Bayonne,BAY,LOCK,2ème ligne,2024-2025,7,209.0,29.9,10.33,,,0.38,,,,0.38,0.38,,,0.0,,,,,lnr,,,,,0.0,0.0,57.5,62.5,0.6,100,34,0,27,45,0,,50.0,→,0,[],100,0.0,2ème Ligne,2L,60,Moyenne,True,Basse,False,28,43.8,,,,,,,,,,,,0.0
lnr_993,993,remi-bourdeau,https://cdn.lnr.fr/joueur/993-remi-bourdeau/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Remi Bourdeau,Bayonne,BAY,BACK_ROW,3ème ligne,2024-2025,6,255.0,42.5,14.43,,,0.31,,,,0.63,0.31,,,0.0,,,,,lnr,,,,,0.0,0.0,65.7,67.4,0.6,85,21,0,69,43,0,,50.0,→,0,[],100,0.0,3ème Ligne,3L,60,Moyenne,True,Basse,False,15,73.6,,,,,,,,,,,,0.0
lnr_1687,1687,aurelien-callandret,https://cdn.lnr.fr/joueur/1687-aurelien-callandret/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,A. Callandret,Bayonne,BAY,CENTRE,Centre,2024-2025,6,443.0,73.8,4.7,,,0.0,,,,0.36,0.54,,,0.9,,,,,lnr,,,,,0.0,0.0,55.7,59.3,0.75,33,44,34,20,30,0,,50.0,→,0,[],100,0.0,Centre,CTR,75,Haute,False,Moyenne,False,33,20.0,,,,,,,,,,,,0.0
lnr_1805,1805,nadir-megdoud,https://cdn.lnr.fr/joueur/1805-nadir-megdoud/photo/photoFull.66c8481f41dae2c760111c9de7f76f50fdc806b3,Nadir Megdoud,Bayonne,BAY,WINGER,Ailier,2024-2025,5,347.0,69.4,4.84,,,0.23,,,,0.92,1.38,,,0.0,,,,,lnr,28.0,181.0,96.0,France,92.82051282051282,72.72727272727273,80.7,74.5,0.75,66,89,0,36,49,90,0.0,23.9,→,1,[26.2],100,2.96,Ailier,AIL,75,Haute,False,Basse,False,3,91.7,,,,,,,,,,,,0.0
lnr_3063,3063,victor-hannoun,https://cdn.lnr.fr/joueur/3063-victor-hannoun/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,Victor Hannoun,Bayonne,BAY,WINGER,Ailier,2024-2025,2,160.0,80.0,5.0,,,0.5,,,,0.5,0.5,,,0.0,,,,,lnr,21.0,182.0,85.0,France,93.33333333333333,64.39393939393939,67.3,63.7,0.6,36,32,0,38,70,84,0.0,12.8,→,3,"[13.7, 21.0, 6.0]",100,-1.03,Ailier,AIL,60,Moyenne,True,Basse,True,14,45.8,,,,,,,,,,,,0.0
lnr_611,611,jeremy-fernandez,https://cdn.lnr.fr/joueur/611-jeremy-fernandez/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,J. Fernandez,Castres,CAS,SCRUM_HALF,Demi de mêlée,2024-2025,23,999.0,43.4,7.05,,,0.08,,,,0.0,0.08,,,11.45,,,,,lnr,27.0,176.0,90.0,France,90.25641025641026,68.18181818181817,59.6,59.8,1.0,0,6,100,59,35,93,11.45,30.2,↘,5,"[45.0, 21.1, 37.3, 41.2, 28.7]",100,2.61,Demi de mêlée,9,100,Haute,False,Bonne,False,22,12.5,,,,,,,,,,,,0.0
