player_id,lnr_id,lnr_slug,photo_url,name,team,team_code,position_group,position_raw,season,matches_played,minutes_total,minutes_avg,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,age,height_cm,weight_kg,nationality,_h_global_norm,_w_global_norm,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_pow,axis_gabarit,kick_points_per80,form_score,form_trend,form_matches,form_scores_list,axis_disc,age_factor,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,intl_bonus
lnr_694,694,cristian-ojovan,https://cdn.lnr.fr/joueur/694-cristian-ojovan/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,C. Ojovan,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,22,943.0,42.9,7.8,,,0.0,,,,0.0,0.08,,,0.0,,,,,lnr,25.0,183.0,120.0,Moldavie,93.36734693877551,96.0,64.1,64.0,1.0,0,8,0,35,30,93,,36.9,↘,5,"[57.5, 33.6, 46.9, 30.9, 46.9]",100,1.26,1ère Ligne,1L,100,Haute,False,Bonne,False,58,20.8,,,,,,,,,,,,0.0
lnr_667,667,etienne-falgoux,https://cdn.lnr.fr/joueur/667-etienne-falgoux/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Etienne Falgoux,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,20,857.0,42.9,6.63,,,0.65,,,,0.0,0.09,,,0.0,,,,,lnr,29.0,183.0,105.0,France,93.36734693877551,84.0,68.8,66.7,1.0,0,9,0,22,54,84,,25.6,↘,5,"[50.4, 14.1, 14.7, 23.6, 37.7]",100,2.96,1ère Ligne,1L,100,Haute,False,Bonne,False,46,36.1,,,,,,,,,,,,0.0
lnr_687,687,paul-jedrasiak,https://cdn.lnr.fr/joueur/687-paul-jedrasiak/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Paul Jedrasiak,Clermont,CLR,LOCK,2ème ligne,2021-2022,19,770.0,40.5,8.83,,,0.1,,,,0.1,0.52,,,0.52,,,,,lnr,29.0,,121.0,France,0.0,96.8,59.0,61.7,1.0,29,37,43,42,34,14,,46.8,↗,5,"[11.8, 50.0, 45.6, 60.9, 65.3]",100,2.96,2ème Ligne,2L,100,Haute,False,Moyenne,False,23,33.8,77.7,France,10,cluster_1,73.3,76.2,50.0,84.1,79.4,61.0,82.4,0.2700000000000003
lnr_661,661,lucas-dessaigne,https://cdn.lnr.fr/joueur/661-lucas-dessaigne/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Lucas Dessaigne,Clermont,CLR,BACK_ROW,3ème ligne,2021-2022,17,645.0,37.9,14.51,,,0.37,,,,0.12,0.5,,,1.24,,,,,lnr,23.0,188.0,96.0,France,95.91836734693877,76.8,74.4,77.2,1.0,27,50,89,89,42,87,,80.8,↗,5,"[88.9, 80.0, 100, 68.7, 66.4]",100,-0.16,3ème Ligne,3L,100,Haute,False,Moyenne,False,1,100.0,,,,,,,,,,,,0.0
lnr_677,677,yohan-beheregaray,https://cdn.lnr.fr/joueur/677-yohan-beheregaray/photo/photoFull.df70eb994b7734bdf40e01b850e18c98079124f9,Y. Beheregaray,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,16,623.0,38.9,8.22,,,0.26,,,,0.0,0.26,,,3.85,,,,,lnr,,,,,0.0,0.0,54.1,54.1,1.0,0,25,100,39,40,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,69,5.6,,,,,,,,,,,,0.0
lnr_669,669,sebastien-bezy,https://cdn.lnr.fr/joueur/669-sebastien-bezy/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,S. Bezy,Clermont,CLR,SCRUM_HALF,Demi de mêlée,2021-2022,16,831.0,51.9,5.68,,,0.19,,,,0.39,0.77,,,1.93,,,,,lnr,30.0,174.0,76.0,France,88.77551020408163,60.8,77.8,73.8,1.0,74,62,23,40,54,86,1.93,25.1,↘,5,"[100, 50.4, 58.8, 9.8, 0]",100,2.61,Demi de mêlée,9,100,Haute,False,Bonne,False,8,65.0,68.2,France,8,cluster_1,52.1,60.8,50.0,80.4,97.6,50.7,95.1,0.0
lnr_711,711,thibaud-lanen,https://cdn.lnr.fr/joueur/711-thibaud-lanen/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Thibaud Lanen,Clermont,CLR,LOCK,2ème ligne,2021-2022,16,862.0,53.9,8.63,,,0.09,,,,0.0,0.19,,,0.46,,,,,lnr,24.0,198.0,109.0,France,100.0,87.2,65.5,67.6,1.0,0,14,38,40,34,97,,58.9,↘,5,"[24.7, 100, 70.1, 65.3, 63.3]",100,0.5,2ème Ligne,2L,100,Haute,False,Bonne,False,14,61.8,,,,,,,,,,,,0.0
lnr_336,336,tani-vili,https://cdn.lnr.fr/joueur/336-tani-vili/photo/photoFull.0d105085f705532550693973c5545a1d4e020463,Tani Vili,Clermont,CLR,CENTRE,Centre,2021-2022,16,840.0,52.5,4.95,,,0.29,,,,0.38,0.38,,,1.43,,,,,lnr,21.0,187.0,109.0,France,95.40816326530613,87.2,65.5,63.7,1.0,37,23,46,34,53,97,,29.5,↗,5,"[28.8, 30.1, 47.8, 36.7, 25.3]",100,-1.03,Centre,CTR,100,Haute,False,Bonne,False,16,46.4,,,,,,,,,,,,0.0
lnr_662,662,giorgi-beria,https://cdn.lnr.fr/joueur/662-giorgi-beria/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Giorgi Beria,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,13,471.0,36.2,13.08,,,0.68,,,,0.0,0.0,,,0.85,,,,,lnr,22.0,175.0,108.0,France,89.28571428571429,86.4,79.8,76.3,0.75,0,0,40,91,55,85,,55.9,↗,5,"[77.7, 30.3, 96.8, 100, 27.6]",100,-0.67,1ère Ligne,1L,75,Haute,False,Moyenne,False,9,88.9,,,,,,,,,,,,0.0
lnr_709,709,george-moala,https://cdn.lnr.fr/joueur/709-george-moala/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,George Moala,Clermont,CLR,CENTRE,Centre,2021-2022,13,924.0,71.1,5.28,,,0.09,,,,0.26,0.61,,,3.03,,,,,lnr,31.0,188.0,99.0,Nouvelle Zélande,95.91836734693877,79.2,64.9,61.2,1.0,25,36,97,39,37,91,,7.6,↘,4,"[21.6, 12.4, 9.8, 0]",100,2.0,Centre,CTR,100,Haute,False,Bonne,False,21,26.8,,,,,,,,,,,,0.0
lnr_663,663,alexandre-fischer,https://cdn.lnr.fr/joueur/663-alexandre-fischer/photo/photoFull.1d6a32f7ce4a12d423552fb50b73687ec52ba345,A. Fischer,Clermont,CLR,BACK_ROW,3ème ligne,2021-2022,12,620.0,51.7,11.48,,,0.65,,,,0.0,0.13,,,0.0,,,,,lnr,24.0,188.0,107.0,France,95.91836734693877,85.6,69.4,67.5,1.0,0,13,0,56,50,93,,32.1,↘,5,"[26.2, 59.9, 31.4, 52.3, 21.6]",100,0.5,3ème Ligne,3L,100,Haute,False,Moyenne,False,18,43.3,,,,,,,,,,,,0.0
lnr_693,693,jacobus-van-tonder,https://cdn.lnr.fr/joueur/693-jacobus-van-tonder/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,J. Van Tonder,Clermont,CLR,LOCK,2ème ligne,2021-2022,12,625.0,52.1,8.45,,,0.26,,,,0.0,0.0,,,1.28,,,,,lnr,24.0,197.0,118.0,Afrique du Sud,100.0,94.39999999999999,66.3,66.6,1.0,0,0,100,37,41,98,,45.3,↘,5,"[80.0, 77.2, 51.7, 43.9, 43.5]",100,0.5,2ème Ligne,2L,100,Haute,False,Moyenne,False,17,51.5,,,,,,,,,,,,0.0
lnr_1132,1132,thomas-roziere,https://cdn.lnr.fr/joueur/1132-thomas-roziere/photo/photoFull.d303b4e754d5628447799261cf17492ebc23d137,Thomas Roziere,Clermont,CLR,FULLBACK,Arrière,2021-2022,11,481.0,43.7,2.33,,,0.0,,,,0.67,0.0,,,2.49,,,,,lnr,,,,,0.0,0.0,56.1,59.5,0.75,29,0,38,40,30,0,2.49,50.0,→,0,[],100,0.0,Arrière,ARR,75,Haute,False,Moyenne,False,8,30.0,,,,,,,,,,,,0.0
lnr_708,708,daniel-bibi-biziwu,https://cdn.lnr.fr/joueur/708-daniel-bibi-biziwu/photo/photoFull.b948a9307d0771aeee5c40d614c45938eb2eb700,D. Bibi Biziwu,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,9,286.0,31.8,7.55,,,0.0,,,,0.28,0.0,,,0.0,,,,,lnr,20.0,183.0,119.0,France,93.36734693877551,95.19999999999999,62.7,64.2,0.6,75,0,0,32,30,92,,36.0,↘,5,"[29.8, 65.3, 12.9, 72.6, 26.8]",100,-1.25,1ère Ligne,1L,60,Moyenne,True,Basse,False,57,22.2,,,,,,,,,,,,0.0
lnr_11098,11098,benjamin-boudou,https://cdn.lnr.fr/joueur/11098-benjamin-boudou/photo/photoFull.5130516f3d5f5fbc23b3eaab6efe1a2b3082c3df,B. Boudou,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,8,85.0,10.6,11.29,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,,,,,0.0,0.0,56.7,63.3,0.5,0,0,0,72,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,50,Basse,True,Basse,True,59,19.4,,,,,,,,,,,,0.0
lnr_311,311,sipili-falatea,https://cdn.lnr.fr/joueur/311-sipili-falatea/photo/photoFull.9db3e1c64b0fa647759e691550b9e8351884f243,Sipili Falatea,Clermont,CLR,FRONT_ROW,1ère ligne,2021-2022,8,267.0,33.4,7.49,,,0.9,,,,0.0,0.9,,,0.0,,,,,lnr,24.0,183.0,115.0,France,93.36734693877551,92.0,76.8,72.7,0.6,0,86,0,31,64,90,,43.3,↗,5,"[36.2, 62.1, 91.1, 27.3, 44.7]",100,0.5,1ère Ligne,1L,60,Moyenne,True,Basse,False,19,75.0,68.6,France,11,cluster_1,71.7,70.1,50.0,85.1,61.6,69.2,81.5,0.0
lnr_1558,1558,gabin-michet,https://cdn.lnr.fr/joueur/1558-gabin-michet/photo/photoFull.1f75a2a9ddd89799fc877d5c192b6ffeb86f7691,Gabin Michet,Clermont,CLR,FLY_HALF,Demi d'ouverture,2021-2022,7,189.0,27.0,4.23,,,0.0,,,,0.0,0.0,,,1.27,,,,,lnr,,,,,0.0,0.0,47.8,56.7,0.6,0,0,11,38,30,0,1.27,50.0,→,0,[],100,0.0,Ouvreur,10,60,Moyenne,True,Basse,False,13,14.3,,,,,,,,,,,,0.0
lnr_679,679,peceli-yato,https://cdn.lnr.fr/joueur/679-peceli-yato/photo/photoFull.746d583d9f8a2aa9c322b15ebadc8acc096151d2,Peceli Yato,Clermont,CLR,BACK_ROW,3ème ligne,2021-2022,6,276.0,46.0,5.51,,,0.87,,,,0.29,0.87,,,1.45,,,,,lnr,29.0,196.0,105.0,Fidji,100.0,84.0,73.5,72.5,0.6,64,87,100,0,57,93,,43.8,↘,5,"[36.3, 36.3, 63.1, 44.8, 56.7]",100,2.96,3ème Ligne,3L,60,Moyenne,True,Basse,False,5,86.7,,,,,,,,,,,,0.0
lnr_11554,11554,killian-tixeront,https://cdn.lnr.fr/joueur/11554-killian-tixeront/photo/photoFull.b5e9990d9a31ede8327da9bafe6aeb896ea144f3,Killian Tixeront,Clermont,CLR,BACK_ROW,3ème ligne,2021-2022,4,222.0,55.5,11.89,,,0.36,,,,0.0,0.0,,,0.0,,,,,lnr,20.0,196.0,107.0,France,100.0,85.6,63.3,65.5,0.6,0,0,0,60,41,94,,44.1,↘,5,"[46.7, 100, 55.7, 64.2, 15.8]",100,-1.25,3ème Ligne,3L,60,Moyenne,True,Basse,True,21,33.3,,,,,,,,,,,,0.0
lnr_660,660,samuel-ezeala,https://cdn.lnr.fr/joueur/660-samuel-ezeala/photo/photoFull.af05d90330b88b7be458e288b68ca734babbf81c,Samuel Ezeala,Clermont,CLR,CENTRE,Centre,2021-2022,2,105.0,52.5,5.33,,,0.0,,,,0.0,0.0,,,0.0,,,,,lnr,22.0,187.0,99.0,Espagne,95.40816326530613,79.2,52.6,61.2,0.5,0,0,0,40,30,91,,38.5,↗,5,"[9.2, 67.4, 18.2, 81.7, 30.8]",100,-0.67,Centre,CTR,50,Basse,True,Basse,True,21,26.8,,,,,,,,,,,,0.0
lnr_585,585,levan-chilachava,https://cdn.lnr.fr/joueur/585-levan-chilachava/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,L. Chilachava,Castres,CAS,FRONT_ROW,1ère ligne,2021-2022,24,536.0,22.3,3.88,,,0.75,,,,0.0,0.0,,,1.49,,,,,lnr,30.0,188.0,133.0,Géorgie,95.91836734693877,100.0,67.5,69.0,0.75,0,0,70,0,58,100,,22.7,↘,5,"[64.3, 34.7, 17.0, 0, 36.2]",100,2.61,1ère Ligne,1L,75,Haute,False,Moyenne,False,50,31.9,79.5,GEORG,27,cluster_0,56.0,50.2,50.0,95.2,85.8,62.3,92.2,0.44999999999999996
lnr_616,616,wayan-de-benedittis,https://cdn.lnr.fr/joueur/616-wayan-de-benedittis/photo/photoFull.55223152d2bdf719adae33c3f4ef18c348eed132,W. De Benedittis,Castres,CAS,FRONT_ROW,1ère ligne,2021-2022,23,818.0,35.6,7.04,,,0.0,,,,0.1,0.39,,,0.0,,,,,lnr,,,,,0.0,0.0,50.1,50.1,1.0,27,37,0,27,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,100,Haute,False,Bonne,False,72,1.4,,,,,,,,,,,,0.0
lnr_611,611,jeremy-fernandez,https://cdn.lnr.fr/joueur/611-jeremy-fernandez/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,J. Fernandez,Castres,CAS,SCRUM_HALF,Demi de mêlée,2021-2022,23,841.0,36.6,6.37,,,0.57,,,,0.38,0.76,,,0.76,,,,,lnr,24.0,176.0,90.0,France,89.79591836734694,72.0,82.1,77.4,1.0,73,61,9,56,70,94,0.76,30.2,↘,5,"[45.0, 21.1, 37.3, 41.2, 28.7]",100,0.5,Demi de mêlée,9,100,Haute,False,Bonne,False,3,90.0,,,,,,,,,,,,0.0
lnr_606,606,baptiste-delaporte,https://cdn.lnr.fr/joueur/606-baptiste-delaporte/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,B. Delaporte,Castres,CAS,BACK_ROW,3ème ligne,2021-2022,20,947.0,47.4,10.9,,,0.34,,,,0.0,0.59,,,0.0,,,,,lnr,25.0,190.0,110.0,France,96.93877551020408,88.0,69.0,68.7,1.0,0,59,0,49,41,95,,44.0,↘,5,"[48.4, 82.5, 59.6, 35.1, 47.0]",100,1.26,3ème Ligne,3L,100,Haute,False,Bonne,False,14,55.0,,,,,,,,,,,,0.0
lnr_592,592,quentin-walcker,https://cdn.lnr.fr/joueur/592-quentin-walcker/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Quentin Walcker,Castres,CAS,FRONT_ROW,1ère ligne,2021-2022,20,866.0,43.3,8.68,,,0.18,,,,0.0,0.09,,,0.0,,,,,lnr,26.0,181.0,109.0,France,92.3469387755102,87.2,67.6,67.4,1.0,0,9,0,44,37,86,,40.7,↗,5,"[27.0, 26.0, 62.6, 46.9, 50.8]",100,2.0,1ère Ligne,1L,100,Haute,False,Bonne,False,44,40.3,,,,,,,,,,,,0.0
lnr_555,555,santiago-arata-perrone,https://cdn.lnr.fr/joueur/555-santiago-arata-perrone/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,S. Arata Perrone,Castres,CAS,SCRUM_HALF,Demi de mêlée,2021-2022,19,808.0,42.5,7.72,,,0.3,,,,0.5,0.69,,,1.49,,,,,lnr,25.0,174.0,75.0,Italie,88.77551020408163,60.0,84.0,78.5,1.0,96,53,17,86,67,85,1.49,25.7,↘,5,"[8.7, 73.4, 46.0, 18.0, 16.2]",100,1.26,Demi de mêlée,9,100,Haute,False,Bonne,False,1,100.0,60.2,URUG,32,cluster_0,50.0,50.0,50.0,77.0,100.0,56.6,88.8,0.0
lnr_599,599,mathieu-babillot,https://cdn.lnr.fr/joueur/599-mathieu-babillot/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Mathieu Babillot,Castres,CAS,BACK_ROW,3ème ligne,2021-2022,15,934.0,62.3,7.71,,,1.03,,,,0.17,0.26,,,0.0,,,,,lnr,28.0,190.0,110.0,France,96.93877551020408,88.0,72.3,71.5,1.0,38,26,0,14,62,95,,42.2,→,5,"[26.0, 55.7, 47.8, 45.0, 54.6]",100,2.96,3ème Ligne,3L,100,Haute,False,Bonne,False,8,76.7,71.7,France,7,cluster_1,73.2,54.6,50.0,93.4,80.3,58.3,92.4,0.0
lnr_550,550,tyler-ardron,https://cdn.lnr.fr/joueur/550-tyler-ardron/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Tyler Ardron,Castres,CAS,LOCK,2ème ligne,2021-2022,12,990.0,82.5,5.82,,,0.48,,,,0.24,0.0,,,0.4,,,,,lnr,30.0,197.0,108.0,Canada,100.0,86.4,65.6,67.5,1.0,69,0,33,5,51,97,,53.8,↗,5,"[54.3, 45.8, 34.5, 100, 51.0]",100,2.61,2ème Ligne,2L,100,Haute,False,Bonne,False,15,58.8,,,,,,,,,,,,0.0
lnr_593,593,antoine-tichit,https://cdn.lnr.fr/joueur/593-antoine-tichit/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Antoine Tichit,Castres,CAS,FRONT_ROW,1ère ligne,2021-2022,12,532.0,44.3,6.17,,,0.15,,,,0.0,0.0,,,0.3,,,,,lnr,32.0,187.0,115.0,France,95.40816326530613,92.0,61.1,62.4,0.75,0,0,14,17,36,90,,27.3,↗,5,"[26.0, 12.9, 0, 19.4, 62.1]",100,1.26,1ère Ligne,1L,75,Haute,False,Moyenne,False,60,18.1,,,,,,,,,,,,0.0
lnr_808,808,benjamin-botica,https://cdn.lnr.fr/joueur/808-benjamin-botica/photo/photoFull.8a8276a94cfaec44d9ad851c959e24101861b746,B. Botica,Castres,CAS,FLY_HALF,Demi d'ouverture,2021-2022,9,629.0,69.9,3.43,,,0.0,,,,0.38,0.64,,,8.14,,,,,lnr,,,,,0.0,0.0,61.6,61.6,1.0,40,37,73,24,30,0,8.14,50.0,→,0,[],100,0.0,Ouvreur,10,100,Haute,False,Moyenne,False,7,57.1,,,,,,,,,,,,0.0
lnr_533,533,simon-meka,https://cdn.lnr.fr/joueur/533-simon-meka/photo/photoFull.50e0d211418fb8267083232d5e5561b6e88fe79f,Simon Meka,Castres,CAS,LOCK,2ème ligne,2021-2022,3,125.0,41.7,17.28,,,0.0,,,,0.0,0.64,,,0.0,,,,,lnr,22.0,193.0,110.0,France,98.46938775510205,88.0,79.2,74.2,0.5,0,46,0,100,30,96,,57.3,→,3,"[51.0, 36.7, 96.2]",100,-0.67,2ème Ligne,2L,50,Basse,True,Basse,True,4,91.2,,,,,,,,,,,,0.0
lnr_626,626,thomas-larregain,https://cdn.lnr.fr/joueur/626-thomas-larregain/photo/photoFull.28a7076c5091624b9d043c9f795307457230f77f,Thomas Larregain,Castres,CAS,FULLBACK,Arrière,2021-2022,2,44.0,22.0,0.0,,,0.0,,,,1.82,1.82,,,5.45,,,,,lnr,24.0,184.0,93.0,France,93.87755102040816,74.4,78.9,69.2,0.5,100,100,84,0,30,94,5.45,11.5,→,3,"[19.5, 20.3, 0.3]",100,0.5,Arrière,ARR,50,Basse,True,Basse,True,3,80.0,,,,,,,,,,,,0.0
lnr_553,553,louis-le-brun,https://cdn.lnr.fr/joueur/553-louis-le-brun/photo/photoFull.bf7e6b3668f1d7c40821cbfca4c5f267bcf81dfe,Louis Le Brun,Castres,CAS,FLY_HALF,Demi d'ouverture,2021-2022,1,80.0,80.0,2.0,,,0.0,,,,0.0,2.0,,,0.0,,,,,lnr,20.0,188.0,100.0,France,95.91836734693877,80.0,61.4,61.3,0.5,0,100,0,1,30,97,0.0,12.3,→,3,"[19.0, 0, 17.0]",100,-1.25,Ouvreur,10,50,Basse,True,Basse,True,9,42.9,,,,,,,,,,,,0.0
lnr_1084,1084,guillaume-marchand,https://cdn.lnr.fr/joueur/1084-guillaume-marchand/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,G. Marchand,Lyon,LOU,FRONT_ROW,1ère ligne,2021-2022,19,887.0,46.7,10.28,,,0.54,,,,0.09,0.27,,,0.0,,,,,lnr,23.0,183.0,105.0,France,93.36734693877551,84.0,74.3,74.2,1.0,24,26,0,61,50,84,,52.6,↘,5,"[83.8, 81.0, 38.2, 52.4, 66.6]",100,-0.16,1ère Ligne,1L,100,Haute,False,Bonne,False,16,79.2,80.2,France,28,cluster_1,97.3,91.7,50.0,90.1,57.0,70.1,89.4,0.5200000000000002
lnr_1083,1083,jerome-rey,https://cdn.lnr.fr/joueur/1083-jerome-rey/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,J. Rey,Lyon,LOU,FRONT_ROW,1ère ligne,2021-2022,19,869.0,45.7,10.22,,,0.0,,,,0.0,0.09,,,0.46,,,,,lnr,26.0,181.0,133.0,France,92.3469387755102,100.0,71.8,74.9,1.0,0,9,22,61,30,99,,75.3,↗,5,"[100, 67.3, 100, 100, 55.7]",100,2.0,1ère Ligne,1L,100,Haute,False,Bonne,False,11,86.1,,,,,,,,,,,,0.0
lnr_1100,1100,sebastien-taofifenua,https://cdn.lnr.fr/joueur/1100-sebastien-taofifenua/photo/photoFull.6fc701688372b38c2cd93e972d93fc323ab7f457,S. Taofifenua,Lyon,LOU,FRONT_ROW,1ère ligne,2021-2022,17,657.0,38.6,8.28,,,0.0,,,,0.24,0.37,,,0.0,,,,,lnr,,,,,0.0,0.0,53.9,53.9,1.0,64,36,0,40,30,0,,50.0,→,0,[],100,0.0,1ère Ligne,1L,100,Haute,False,Moyenne,False,70,4.2,,,,,,,,,,,,0.0
lnr_1106,1106,baptiste-couilloud,https://cdn.lnr.fr/joueur/1106-baptiste-couilloud/photo/photoFull.8e39a4ffde2d58962f9632bb5639326c8c077ac5,B. Couilloud,Lyon,LOU,SCRUM_HALF,Demi de mêlée,2021-2022,16,905.0,56.6,5.66,,,0.0,,,,0.97,1.41,,,4.86,,,,,lnr,24.0,176.0,82.0,France,89.79591836734694,65.60000000000001,78.6,74.8,1.0,100,100,57,40,30,90,4.86,31.1,→,5,"[19.7, 49.5, 14.4, 21.6, 53.0]",100,0.5,Demi de mêlée,9,100,Haute,False,Bonne,False,5,80.0,75.9,France,14,cluster_1,68.6,67.8,50.0,95.3,89.1,66.7,93.0,0.09000000000000057
lnr_1079,1079,demba-bamba,https://cdn.lnr.fr/joueur/1079-demba-bamba/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,Demba Bamba,Lyon,LOU,FRONT_ROW,1ère ligne,2021-2022,15,859.0,57.3,7.73,,,0.19,,,,0.28,0.56,,,0.93,,,,,lnr,24.0,185.0,125.0,France,94.38775510204081,100.0,70.8,72.0,1.0,75,54,43,34,37,96,,60.5,↗,5,"[52.9, 65.6, 79.4, 64.2, 77.9]",100,0.5,1ère Ligne,1L,100,Haute,False,Bonne,False,21,72.2,73.9,France,25,cluster_1,100.0,78.2,50.0,85.5,58.7,81.7,88.4,0.0
lnr_1093,1093,romain-taofifenua,https://cdn.lnr.fr/joueur/1093-romain-taofifenua/photo/photoFull.8b942e992ebb42fdd1ca819c8cb833427c776cef,R. Taofifenua,Lyon,LOU,LOCK,2ème ligne,2021-2022,15,948.0,63.2,5.57,,,0.34,,,,0.08,1.35,,,0.0,,,,,lnr,31.0,,138.0,France,0.0,100.0,54.9,56.0,1.0,23,96,0,2,45,15,,30.6,→,5,"[36.8, 36.2, 20.3, 23.1, 47.8]",100,2.0,2ème Ligne,2L,100,Haute,False,Bonne,False,33,5.9,73.1,France,35,cluster_1,66.2,74.1,50.0,90.6,69.4,62.7,85.2,0.0
lnr_2460,2460,pierre-louis-barassi,https://cdn.lnr.fr/joueur/2460-pierre-louis-barassi/photo/photoFull.a2503fca1a2646233602741328f9c3f7893fa1e1,P. Barassi,Lyon,LOU,CENTRE,Centre,2021-2022,14,822.0,58.7,5.26,,,0.19,,,,0.58,1.07,,,1.46,,,,,lnr,23.0,187.0,99.0,France,95.40816326530613,79.2,72.4,69.4,1.0,56,64,47,39,45,91,,29.0,↗,5,"[0, 22.5, 16.4, 50.1, 40.3]",100,-0.16,Centre,CTR,100,Haute,False,Bonne,False,7,78.6,,,,,,,,,,,,0.0
lnr_1034,1034,davit-niniashvili,https://cdn.lnr.fr/joueur/1034-davit-niniashvili/photo/photoFull.7cb6d3e8fb1a9ef473f9440830017cd30be5f626,D. Niniashvili,Lyon,LOU,FULLBACK,Arrière,2021-2022,14,652.0,46.6,4.17,,,0.37,,,,0.74,0.86,,,1.23,,,,,lnr,,,,,0.0,0.0,66.9,65.7,1.0,34,57,19,86,52,0,1.23,28.0,→,5,"[10.5, 38.6, 55.0, 26.8, 24.9]",100,0.0,Arrière,ARR,100,Haute,False,Moyenne,False,4,70.0,83.0,GEORG,20,cluster_0,92.7,90.4,51.1,90.3,71.1,93.4,79.6,0.8
lnr_1125,1125,ethan-dumortier,https://cdn.lnr.fr/joueur/1125-ethan-dumortier/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Ethan Dumortier,Lyon,LOU,CENTRE,Centre,2021-2022,13,791.0,60.8,2.73,,,0.1,,,,0.51,0.4,,,1.01,,,,,lnr,21.0,191.0,93.0,France,97.44897959183673,74.4,59.2,58.4,1.0,49,24,32,0,38,87,,26.8,→,5,"[12.9, 39.9, 37.6, 24.9, 29.8]",100,-1.03,Centre,CTR,100,Haute,False,Moyenne,False,27,7.1,,,,,,,,,,,,0.0
lnr_1915,1915,clement-laporte,https://cdn.lnr.fr/joueur/1915-clement-laporte/photo/photoFull.bf4a801945c52387138b3325d9dd3bcf510292ab,C. Laporte,Lyon,LOU,FULLBACK,Arrière,2021-2022,13,717.0,55.2,3.12,,,0.0,,,,0.33,1.12,,,1.12,,,,,lnr,,,,,0.0,0.0,59.1,59.1,1.0,4,74,17,59,30,0,1.12,50.0,→,0,[],100,0.0,Arrière,ARR,100,Haute,False,Moyenne,False,9,20.0,,,,,,,,,,,,0.0
lnr_1127,1127,beka-saginadze,https://cdn.lnr.fr/joueur/1127-beka-saginadze/photo/photoFull.eff1aa9b4a9f2b351be13ae3eed38b31d19c422e,Beka Saginadze,Lyon,LOU,LOCK,2ème ligne,2021-2022,13,748.0,57.5,13.16,,,0.21,,,,0.0,0.32,,,1.07,,,,,lnr,23.0,191.0,110.0,Géorgie,97.44897959183673,88.0,79.7,75.5,1.0,0,23,88,95,39,95,,31.5,↘,5,"[17.0, 62.8, 18.8, 5.9, 59.6]",100,-0.16,2ème Ligne,2L,100,Haute,False,Moyenne,False,1,100.0,70.9,GEORG,30,cluster_0,50.0,50.0,50.0,68.5,100.0,53.0,85.9,0.0
